route_id,scenario_type,v1_tot_mean,v1_tot_max,v1_grad_max,v1_front_max,v1_side_max,v1_tint,v2_logIR_mean,v2_logIR_max,v2_logmaxpair_max,v2_IR_tint,ssm_min_ttc,ssm_ttc_lt3_frac,ssm_max_drac,haz_min_dist,haz_egospeed_at_min,haz_max_closing,haz_close_frac
17569,SequentialLaneChange,1.5206975631385045,11.105928444984697,1.7960996121850419,1.2621092870326072,2.0120925015998394,34.0636254143025,-11.388106001008103,-6.7112804134332364,-6.711287133056662,2.2381959054153283e-07,0.6105922619396652,0.6116071428571429,7.326862738088872,3.350169330203281,-0.000957794877887375,12.400769692817697,0.6741071428571429
17598,SequentialLaneChange,4.149599946137907,10.567453613283469,1.367322910405958,0.16745084707325067,2.079634371503965,106.64471861574421,-11.559211149485806,-6.806492116250489,-6.862382315125432,3.151930573895336e-07,0.7228017581514633,0.6342412451361867,5.877021945858893,3.2649634868521096,-0.00015871716907309494,16.490108318527394,0.8287937743190662
17635,SequentialLaneChange,4.24015014931171,12.541108877797306,1.4179933078657412,0.49699045363962674,2.0584414824828587,75.05065764281728,-11.104977611665717,-6.468944620898026,-6.468952673764542,3.5744204001376025e-07,0.8113742823836512,0.7175141242937854,6.697906692024348,3.5158541562312244,8.369039243634184,17.06130342515486,0.7796610169491526
17655,SequentialLaneChange,2.521202110632574,13.264019496817776,4.675378126160354,1.4047003695987883,2.4457327297376374,39.58287313693142,-10.91036513528955,-4.393058713100391,-4.512653802914158,4.448747797498372e-05,0.53724265661838,0.5923566878980892,8.883713391243198,3.43444576707381,0.03857517745054667,17.53025795799008,0.46496815286624205
1773,ParkedObstacle,5.7143065248898095,55.20049176028249,4.782120136299242,1.3224449193998737,54.271890590925935,126.85760485255378,-11.429123874305242,-5.722809458137549,-5.722809458137549,1.5403178880994455e-06,0.7032831433992935,0.6891891891891891,8.804343705310053,3.1401744941689755,-0.0006438850467721984,18.815762356379537,0.7162162162162162
17752,DynamicObjectCrossing,3.555694399037065,49.66834091178954,10.051749866253935,0.005351191010466528,49.24571329292187,68.62490190141536,-19.604337748899322,-1.9194261369422287,-1.9194261369422287,0.0012039824760486672,0.37327730271928733,0.6113989637305699,16.98615546401069,3.10645461838068,8.562389666136683,18.998040404872032,0.23834196891191708
1790,HazardAtSideLane,8.716115050221884,62.67776237261293,22.05494430306465,0.280204490826164,5.791202860172496,142.07267531861672,-10.915803242362776,-6.240889047717595,-6.244684888070029,7.498647847189498e-07,0.30692084920383306,0.7668711656441718,27.89846931937697,3.3977734432152706,7.681823682576482,21.779651428374894,0.6993865030674846
1792,HazardAtSideLane,2.9518107120587542,11.7616427038969,3.7535448206183637,0.7931342132494185,2.211138660443533,37.78317711435206,-10.969459194614487,-5.652613182598985,-5.6772210851912694,1.9467048276258495e-06,0.6333150268194602,0.828125,6.1541844011808235,3.423322989613161,15.663916369763802,16.912117383324446,0.59375
1825,ConstructionObstacleTwoWays,2.2917817785646024,27.709999253296573,12.319961329754914,0.05761213449797426,2.8028231935937615,72.42030420264143,-23.42106246038794,-6.9914321260437795,-6.9914321260437795,5.241958567121379e-08,0.3413096523112594,0.5284810126582279,20.481716930407686,3.012370653758995,-3.092967665967412e-06,18.30517070315073,0.26582278481012656
18252,ParkingCrossingPedestrian,0.6654716218192029,49.89771416218819,1.8089779783540916,0.6554294911601874,49.84003284490885,12.311225003655256,-21.185952302684626,-2.2762632819491926,-2.2762632819491926,0.0005293688039102494,1.1334748099849499,0.2864864864864865,3.314580616035094,2.733526275251181,5.4258171828896264,10.664064246586612,0.14054054054054055
18305,ParkingCutIn,5.722516577929362,46.600726600315,11.864970629663985,0.8391483226922923,45.629366353492735,107.01106000727907,-17.8298788891562,-2.5439311508345948,-2.5439311508345948,0.0002859604876521014,0.35067679332024027,0.7112299465240641,19.775233943109484,3.091432688525065,9.170682549074455,18.399876315576478,0.3689839572192513
18311,ParkingCutIn,5.580421980476772,46.63936327753599,11.789350561036937,0.8830790023851266,45.75491773622523,104.91193323296332,-17.77569251498463,-1.8592489912006855,-1.8592489912006855,0.0013832230635853371,0.35310062823573046,0.6702127659574468,18.843393851925335,3.101771282788687,9.457392442439955,18.793476226010636,0.3617021276595745
1833,ConstructionObstacleTwoWays,2.404983448987064,27.327888658308627,13.330175141789223,0.05750932601581554,2.7927898298995855,75.75697864309252,-23.535894911822602,-7.138937501359885,-7.138937501359885,4.604619138966449e-08,0.34155683643998014,0.580952380952381,20.720810316323075,3.0077582515431827,6.828375565608165e-06,20.255156754454244,0.26031746031746034
18356,ParkingCutIn,5.563650282874842,46.14216788976185,11.662477316807786,0.8662330020941345,45.1193216022022,104.04026028975954,-17.192612805421053,-1.8407686820840874,-1.8407686820840874,0.0014437471484099699,0.35044792248494894,0.7112299465240641,19.400932232206454,3.0958907398448012,9.178086244628654,18.251942831479944,0.3689839572192513
1852,AccidentTwoWays,2.1306714398031734,28.186922839154523,11.650813347514196,3.680136890013101,3.772472999390456,87.57059617591042,-23.954972822071074,-7.517331344431738,-7.517331344431738,2.862522718935408e-08,0.3530964634652167,0.5304136253041363,19.050316819149415,2.996964070863057,-5.780518127860013e-06,18.28770949529,0.6496350364963503
1956,ParkingExit,0.36210583156807885,3.7746352421216334,1.5246802584600383,1.238627604600407,1.1164788505754921,8.292223542909005,-15.357540334427524,-7.50599740240881,-7.505997402408812,1.0325359439607858e-08,0.7259154008199066,0.14410480349344978,4.161479775596049,2.934865959019525,-1.3380365719188697e-05,7.319551742206916,0.31004366812227074
2050,SignalizedJunctionRightTurn,5.903824169374805,45.042244383384016,13.644537840289027,0.49474518458184014,5.387164776589874,70.25550761556018,-24.38244748584103,-7.509490651354348,-7.5451332664314315,8.03740341566034e-09,0.3603816382664596,0.37815126050420167,20.712956665489784,3.540665463505067,12.77512587655222,19.91618052261481,0.18487394957983194
2082,OppositeVehicleRunningRedLight,7.89657869330074,33.856820234047696,9.85973173730192,0.22268632603178312,4.794839900385881,78.17612906367734,-21.752561421670134,-7.842626563163239,-7.8426278211056815,1.1614339417944679e-08,0.3880086706012279,0.5050505050505051,18.1386362810985,3.321568251610296,9.764321275917109,18.82521513462983,0.2828282828282828
2084,NonSignalizedJunctionLeftTurn,5.605272152057033,23.69016110005739,8.320711803333403,2.0756935510188725,3.7240516970306277,94.16857215455816,-16.958472795421784,-5.564311532000758,-5.564319461798386,1.4434689268303796e-06,0.36487221989178187,0.7797619047619048,16.769278343573294,2.763110467078287,-0.007423078669096684,19.574016743864032,0.4642857142857143
2086,NonSignalizedJunctionLeftTurn,4.382889646670107,15.95443793772053,6.128099631467107,1.0764463749736775,3.2742480026852805,68.81136745272069,-18.307347815580894,-6.042455167757462,-6.042455167757468,4.3305192288017196e-07,0.41623964483530207,0.6496815286624203,12.913038291742385,2.774130345157666,6.40216940370374,17.46638270409167,0.4140127388535032
2091,NonSignalizedJunctionLeftTurn,6.368476770860671,27.668743403134915,13.253538940492211,3.1381914174364627,3.9143584243602945,89.79552246913546,-18.41780251919062,-5.804059136641379,-5.804059136641379,1.0699290498433561e-06,0.32940999586685965,0.7872340425531915,19.15552661737318,2.7678665220853222,6.648939649999964,20.545521482775897,0.45390070921985815
20920,ConstructionObstacleTwoWays,2.279589930225041,25.262737852778162,12.317853596852373,0.05869881842300167,2.795485266859085,71.57912380906629,-23.864931442572274,-6.582159693228837,-6.582159693228837,1.5525483788238986e-07,0.3531699335926137,0.5159235668789809,18.822829198318843,3.0170355250340988,-3.6517244981818167e-06,18.768409773850436,0.2643312101910828
2115,NonSignalizedJunctionRightTurn,2.6106227318189283,9.483073831529332,3.6369711262464666,0.530955331842209,2.56066753234049,36.548718245465004,-21.179775900226584,-7.5764976658107885,-7.5764976658107885,1.0213627970144857e-08,0.5070727724377384,0.5142857142857142,9.182046029150362,2.8537132017233553,9.156636182365961,15.893659774609223,0.2785714285714286
2127,OppositeVehicleTakingPriority,4.1109695637508645,16.485066672217354,5.346598217903601,1.464251323604632,3.940230099594257,65.77551302001383,-23.909705374838136,-7.612514398346103,-7.612514398346103,9.402372647976332e-09,0.4593703554002824,0.4375,9.938386571213288,2.770319182274382,9.976345869658772,16.296676730975474,0.21875
2129,OppositeVehicleTakingPriority,4.2009801416852675,17.278800371625593,6.485114070230001,1.4977441894185701,4.0432751128552225,68.89607432363839,-21.441785254183248,-7.784509165480262,-7.784509165480262,1.2255834686428875e-08,0.42558410323697216,0.4146341463414634,12.253909096248789,2.766694481740489,9.741407677895976,16.22523620218335,0.23170731707317074
2143,OppositeVehicleTakingPriority,4.638213418642197,26.284892325271684,7.024352270668185,2.598452439579421,5.911772573396453,74.21141469827515,-22.654073564949307,-8.248656508354719,-8.250234914678222,4.5262918372437416e-09,0.47601875840182667,0.425,9.623525037484278,2.7890075420142706,10.143456061872714,17.736509674854002,0.25625
2144,VehicleTurningRoute,1.5553349628271733,9.024259807731598,3.992527706463991,0.9543373186619853,3.1171580650842756,38.261240085548465,-23.56336604006945,-6.907498822241378,-6.9074988222413785,9.951876601216409e-08,0.5349756184814713,0.2845528455284553,7.84744743090134,2.8490591224282,3.931918011807337,15.249824230865187,0.2073170731707317
2164,VehicleTurningRoutePedestrian,1.9061301262366288,13.039161145316372,6.223686709857177,0.4870488427709887,2.4792510757450725,42.88792784032415,-23.019572948153545,-6.810196643183444,-6.810196643183444,5.543743402933924e-08,0.45723820810591714,0.37333333333333335,9.82655128153444,2.80181723286007,9.744137960650049,14.369646495986736,0.3511111111111111
2201,EnterActorFlow,8.68966118591853,31.873360607785823,12.9604071690633,5.10727749167538,6.015437994968354,1274.7732959742484,-20.164521398663428,-6.580087328053568,-6.58009646786534,1.7133849847554982e-07,0.3733985696158593,0.6264485344239945,17.520772017106445,3.234188070400986,10.768530109949229,18.38020878363271,0.3619631901840491
2204,BlockedIntersection,1.345842599524821,10.904055360004993,4.044751617559912,0.40693779163467203,2.0224874600950975,31.492716828880816,-23.932631720116085,-7.695004627694642,-7.69579899017972,4.925768264747313e-09,0.5415047071184778,0.31196581196581197,7.7419723488383925,3.0041396393907136,6.510688100583963,16.33438656143717,0.21794871794871795
2215,BlockedIntersection,0.7066571689933455,10.27268451493355,4.22113608588725,0.41739593173637934,2.6159901697413233,43.60074732688942,-27.714547583026707,-8.823371622226752,-8.82337162222688,1.7354213653116895e-09,0.5584555195367441,0.08265802269043761,8.029051136509562,3.072748668841377,9.310616326984102,17.060189491380072,0.06969205834683954
2273,MergerIntoSlowTraffic,0.09358905183282856,1.0719293708202797,0.04824558938083458,0.0017852040874685167,0.3900838689141828,1.3944768723091459,-13.411693228862859,-6.391874230284014,-6.391874230284014,1.852803286060466e-06,2.2849091482376345,0.03355704697986577,1.579884737514126,11.381125933260542,8.731475930361114,14.160394861995853,0.0
2283,MergerIntoSlowTraffic,0.2672813202897165,1.4024843234309687,0.35825107726575467,0.5848372971258315,0.6256410688987529,5.158529481591529,-14.304908520663156,-5.9302521472151115,-5.9302521472151115,2.6678870587650852e-06,2.5609032948632313,0.0051813471502590676,1.1012221562909859,3.4580612113856604,11.332068209605513,10.481664550999696,0.15025906735751296
2286,HighwayCutIn,0.41136547839588583,1.6396449470347556,0.1818898072524106,0.08815349202653237,1.378892466566563,3.9491085926005045,-12.293162856326079,-5.220851859344258,-5.220851859344258,3.7454516505796832e-06,1.411398027200092,0.125,2.606868798121742,5.823637193265629,10.227571427388215,8.170349292509822,0.14583333333333334
23658,HighwayExit,5.540126100725083,30.686809417525783,4.077279997671441,2.373790218809126,5.4607313329619105,140.71920295841713,-15.684061788242929,-6.141642914424134,-6.141643691376174,3.289934156509339e-07,0.7230750265857404,0.8070866141732284,10.2150695374331,2.985982434540004,7.06448208719787e-05,18.08339392002351,0.594488188976378
23659,HighwayExit,1.005829288510705,4.081030578014101,0.2681349284154192,0.4087757311588515,0.9836529851680169,13.377529537192377,-19.795270345222054,-6.020796282911755,-6.057466637088338,5.793827701361042e-07,1.4798959585716616,0.3383458646616541,4.172681838351065,3.860947238503821,4.426683490140453,15.721148346762835,0.07518796992481203
23670,HighwayExit,0.6909241127967483,3.6730133135894536,0.9190793058365554,0.10661121427636154,0.9487415971528282,21.6950171418179,-13.739220413624121,-6.615587626287294,-6.615587626287294,7.073472935932652e-07,0.8744829801013011,0.3535031847133758,3.20753850159281,3.3979928109384563,-3.4627692357979046e-05,10.435641033122968,0.28343949044585987
23687,HighwayExit,1.756011875464562,5.705044852554568,1.9614270852246882,1.3095521263854375,1.5928580901704095,51.97795151375104,-14.831460760627646,-6.663337553029971,-6.663337553029986,2.246145884745947e-07,0.6910682506767966,0.6756756756756757,4.820379330255382,2.774615486242478,-0.00010649715425234361,18.14569776913883,0.4966216216216216
23695,InterurbanAdvancedActorFlow,0.2498978248089609,1.3783812743208455,0.0997191363219835,0.022505172527855,0.9982365939301764,2.6489169429749855,-28.243382163939156,-7.8795148385495954,-7.8795148385495954,3.654420781391316e-09,2.5044416207039286,0.009433962264150943,3.5923972192596456,12.93767360441779,9.100187523187088,17.993898228029824,0.0
23700,InterurbanAdvancedActorFlow,7.1679002638773035,40.80433426989141,11.442002617813282,0.26627553285185385,4.357797564782809,101.78418374705771,-11.393911505018535,-6.368366424625957,-6.368366859716642,4.880950881300542e-07,0.3666624501242475,0.6267605633802817,20.396997664656666,3.2664141842139687,9.172724970835173,18.21683196972261,0.33098591549295775
23708,InterurbanAdvancedActorFlow,8.883072903830358,37.345813419808124,3.798503721043946,0.02272946217061453,3.766540845367087,91.49565090945269,-22.04343169419828,-9.235522940132444,-9.235522940132444,1.8483423444650498e-10,1.0732318345519882,0.3786407766990291,9.192047635537786,13.19849753067547,7.937830264711289,23.88516858262384,0.0
2373,VanillaSignalizedTurnEncounterRedLight,1.7517890439102581,15.768720796327951,4.072310257223674,0.907689688446524,4.41062741383368,101.77894345118601,-22.890958056639647,-7.4535403059056105,-7.453540305905614,1.2072335872983426e-08,0.5833690637443293,0.33907056798623064,7.353024518527861,3.331869198708975,9.637490131358263,11.009549052685427,0.9225473321858864
23771,MergerIntoSlowTrafficV,4.083187413377508,12.393296808854696,0.8428884607091663,0.5932613482058954,1.4727579260290113,51.85648014989436,-14.046231824262238,-6.047663309657495,-6.047663313073189,1.2162192422324087e-06,1.2122844761136824,0.6299212598425197,6.697799837404108,5.773642922180911,16.752673153654108,23.391967558595105,0.12598425196850394
2390,VanillaNonSignalizedTurn,8.740418907238563,57.53635585235898,22.131917750052594,0.4689448622081023,5.150752278064303,64.67909991356537,-21.743800566317802,-7.2755835185697535,-7.2755835185697535,3.389273348911417e-08,0.2672708201352496,0.7027027027027027,30.290629185349086,2.808742853485781,6.430027268074672,21.6766461814285,0.3783783783783784
23901,InterurbanActorFlow,0.18189381905799218,1.381006754049692,0.18994384707217354,0.35772673072129435,0.631151669273942,3.72882329068884,-10.820303981731625,-6.547230536685991,-6.567218798228304,1.2333706957361231e-06,1.8592882043689425,0.05365853658536585,1.3686275187198305,4.900945219279386,8.449884168996698,8.044823165583082,0.35121951219512193
23910,InterurbanActorFlow,0.6325149471464668,2.9320308297265427,0.19598839822981926,0.38738972741432864,0.7839523472116755,7.653430860472248,-22.725359834707266,-6.3540533021724075,-6.354526591431606,2.1389952740061904e-07,1.4503590424479333,0.23140495867768596,4.819610007689992,10.78565393699862,6.474935112548865,15.841659460975032,0.0
23918,InterurbanActorFlow,0.2644975341485194,2.0628746530417406,0.2513854156959043,0.574771810184147,0.9046624303274429,4.575807340769386,-11.203790360671906,-6.063967930223971,-6.065179313385247,2.0945699310471705e-06,1.9640233356463497,0.05202312138728324,1.4379210821576236,6.306876708875271,8.636468603014468,8.137252056235027,0.23121387283236994
23930,InterurbanActorFlow,0.13095034822118246,0.3371545988021325,0.03669613981354554,0.13448185453801004,0.3150205339791654,1.9118750840292638,-11.116112789515675,-5.857479174721825,-5.857479174721825,1.657607312278054e-06,2.703623401362513,0.00684931506849315,0.7959461408239917,10.265124118610121,8.504939915009235,7.934824618556636,0.0
2397,VanillaNonSignalizedTurn,8.710749049400661,60.62923032258085,20.493502966778248,0.4585229157288775,5.241152048770447,61.8463182507447,-21.91074604059947,-7.371172119360108,-7.371172119360108,3.1362937607493344e-08,0.27540221774562096,0.5915492957746479,32.75219754110574,2.851952317126319,14.952680470031856,22.245843686153602,0.323943661971831
2403,VanillaNonSignalizedTurn,4.059694942338372,20.95991786857734,10.468870993604664,0.4083503313268153,2.3710357624243956,27.60592560790093,-24.920751285456525,-7.700824311049521,-7.700824311049521,7.130503236752009e-09,0.38655437152386685,0.5441176470588235,17.172758211104505,3.1210216208324466,8.468826823380567,20.465679457376435,0.1323529411764706
24041,HighwayExit,0.2666247332212009,2.5010974248090614,0.22581988618549217,0.40021535797992724,0.7096496403772521,5.545794451000979,-10.51538913215988,-6.529117499538014,-6.530502624903263,1.2447779585306757e-06,1.5339520987124131,0.08653846153846154,2.827565142939997,4.927522241212224,8.486707420861816,11.317045873947022,0.34134615384615385
24071,InterurbanAdvancedActorFlow,0.2496234393683344,1.3763100488682893,0.10578614510346622,0.022371793404631794,1.0340070727408657,2.6460084573043448,-28.219159847838764,-7.864373889808672,-7.864373889808672,4.439076505073656e-09,2.5048203256630583,0.009433962264150943,3.588249268168208,12.87890128869426,9.166273634310206,17.975839400906644,0.0
24078,InterurbanAdvancedActorFlow,7.087923802318332,35.852164117579676,11.652539948638767,0.25974567592406406,3.968021793596128,101.35731037315215,-11.255684934939874,-6.370678693835118,-6.370679134652514,4.863691598655915e-07,0.37708577260267634,0.6293706293706294,19.29279412310647,3.2869353999146242,9.135639595741585,18.182256736410654,0.3356643356643357
24092,MergerIntoSlowTrafficV,0.5293814117751834,10.92391142710361,0.9680104730930036,0.9308025025766115,1.4377400174118993,54.738037977553965,-27.631425538042688,-6.816858559246847,-6.816858559246847,2.346722044273783e-07,0.6539323605763004,0.10444874274661509,7.198398568717314,3.248973574311634,-0.002825412178246438,18.382629951926287,0.8965183752417795
24098,InterurbanActorFlow,0.6274850682767958,2.854457766872312,0.1949583283177545,0.35615006701706997,0.7545001021686432,7.59256932614923,-22.768266907086183,-6.3238416925723815,-6.323844216296615,1.9548926616203348e-07,1.4528801998287322,0.23140495867768596,4.750247831888404,10.730824581616263,6.19612313016137,15.720925749361314,0.0
2416,VanillaNonSignalizedTurnEncounterStopsign,2.0753774417452413,18.32678515381292,8.217991168413548,0.5276639288333055,2.353122208450603,22.20653862667408,-25.97491825503109,-7.813244817347127,-7.813244817347127,9.141490853999247e-09,0.3877605371187133,0.40186915887850466,14.676738924568712,2.829681181729455,9.014175315670727,18.58289403167167,0.08411214953271028
24206,ParkingCrossingPedestrian,3.3186143216253168,59.05049535410597,13.15643300928443,0.49038822452218506,48.972887522111066,121.12942273932407,-22.250262632940398,-6.9813826944518595,-6.9813826944518595,9.869823184637407e-08,0.36993518983113083,0.4712328767123288,20.791805153470847,3.5942824933569577,12.293710650069364,22.412112379441627,0.2684931506849315
24211,DynamicObjectCrossing,4.025878782349287,51.8043077766641,6.281196783938088,0.012753537645732407,50.98034512219757,70.0502908128776,-15.670576816029131,-1.3713945739179083,-1.3713945739179083,0.004252509375428604,0.45987168343390095,0.7471264367816092,15.989151128905336,4.041442490516973,7.949303084111011,22.601833957880107,0.367816091954023
24224,DynamicObjectCrossing,9.756350397091037,89.07248141441401,35.22429103005819,0.010309430139656076,6.074774018809984,125.85692012247438,-18.72406471112426,-7.030413918702588,-7.030413930073611,7.141440627268537e-08,0.2756111678529103,0.7596899224806202,41.08594431043374,4.028013080997425,15.999778939673545,33.853359185621095,0.3178294573643411
24240,?,5.853733567999807,27.85606062682025,6.159837721007951,1.3791774665912573,3.5785468099856135,76.68390974079749,-12.404442779228178,-5.864633164528745,-5.864633247458176,1.6203288218883961e-06,0.4376784860572788,0.6793893129770993,16.02981597902872,3.63523734780179,6.929761343017035,18.02507030474554,0.5267175572519084
24252,DynamicObjectCrossing,4.2076832944575004,56.15569598015808,9.94380641692174,0.005803520022572531,55.35230223376723,81.20828758302976,-18.376296230515823,-0.6755800453154701,-0.6755800453154701,0.021108038257829906,0.41170445410927303,0.6580310880829016,16.867076319272453,3.6339097201607196,7.7639720320198835,18.317927464750902,0.29015544041450775
24258,HazardAtSideLaneTwoWays,3.489999778625621,29.953682362218323,12.761775358107732,0.8054827309873609,2.9233684247841656,70.49799552823754,-18.77052112934242,-7.312763030396671,-7.3128016734941355,5.074278916197108e-08,0.3465684637196896,0.6732673267326733,19.930491802607555,3.263092692584494,3.0573930607850657,22.15520929234011,0.5445544554455446
24294,ParkingCrossingPedestrian,1.2218827563457388,21.099467188317785,8.444838160551972,0.1647696705338197,2.1975341662909575,55.84004196500027,-27.835019783459373,-8.944290236944102,-8.944290236944102,1.2018315682491299e-09,0.46492924854131806,0.2100656455142232,14.056514709520604,4.1113431489178955,5.708880231601109,18.98599623360025,0.1050328227571116
24330,?,2.6767177114805154,11.715004913093486,2.215043960089854,0.0022135753157704985,1.577441912459438,68.5239734139012,-17.857087450118897,-7.584981498737194,-7.584981498737194,1.0165355485181658e-07,0.8154743821408844,0.546875,7.313991361082273,3.40120802849939,-1.327163267437385e-06,15.93145127081157,0.8515625
24333,DynamicObjectCrossing,0.7579653768731935,50.97241330953584,1.8035793099556008,0.005813218411676961,50.94609702572811,14.098156009841402,-10.29221514958393,-1.5994403911720427,-1.5994404022890125,0.002515454266407599,0.7713580351550651,0.45698924731182794,4.771520404564999,3.143392028641359,8.075460252308062,10.561145860204253,0.5
24340,?,3.5158361535378164,11.508210987410148,1.9436191560615386,0.00048743161832892244,1.426605343513984,51.33120784165212,-12.6564735504363,-7.532357487231371,-7.533319172916737,1.4904515735799793e-07,0.8925381099510239,0.547945205479452,7.454890478418688,3.4249703536855347,8.119343559073736,15.682791729786201,0.5821917808219178
24367,ConstructionObstacle,0.5737369506206333,5.23598257285609,0.376881790867678,0.04170113165531865,1.6262288675961274,9.466659685240451,-10.54129000737134,-6.228358874476844,-6.228851299867149,6.185583211126792e-07,1.7536343959425653,0.09696969696969697,2.0000192125307388,3.4006473039303775,9.66033437009555,10.014649051318486,0.6060606060606061
24757,ParkedObstacle,4.317274526554455,56.298493163013056,5.454850930032651,1.195853338213209,55.958982680522794,504.25766470156043,-23.065309916978773,-2.0952819586261744,-2.0952822034377783,0.0008035485484998977,0.3870346466156919,0.901541095890411,13.918495083546608,2.457878838317,-0.007644013197344407,13.777542526923128,0.8929794520547946
24759,ParkingCutIn,6.41642349820587,82.35868067967354,10.491940738238265,2.079430957352456,79.73756772886047,114.85398061788509,-16.33515235181146,-1.0559017860627875,-1.0559017860627875,0.008793641388181582,0.34162136386408454,0.6312849162011173,25.374410254961226,3.0314911835573026,10.596134457766146,21.962055625825144,0.30726256983240224
24781,HardBreakRoute,1.6522703230402263,15.82249448602447,5.871689488007999,0.0011521147277592056,1.8560686448532335,86.90941899191591,-23.05087925381899,-7.76817905843232,-7.76817905843232,9.424986548055231e-08,0.5125638831189909,0.4714828897338403,12.110299993863004,4.100464446517067,0.8595642802889479,17.749444881387923,0.22433460076045628
24784,ControlLoss,1.284085898462433,22.484072776873628,7.876507870602932,0.0009046022465594931,2.155251503520054,58.6827255597332,-27.703910532732973,-8.528811164466157,-8.528811164466157,3.282156718438575e-09,0.4492209235940411,0.17067833698030635,15.813800635208382,4.132672749899705,10.089045018496464,18.80297232641021,0.05032822757111598
24785,ConstructionObstacle,8.861727406718362,31.083537049250147,4.954491684488523,0.07833183161079268,5.196969754228394,150.64936591421218,-11.147702509132305,-6.04390180304017,-6.049390856108072,1.9857267894934725e-06,0.5786685115207729,0.8,8.090484859217083,2.9572517347149434,-0.0007175351629726991,22.57658046591679,0.7058823529411765
24795,ConstructionObstacle,10.39111512014145,28.043237183986726,4.8974084905444535,0.08650302453899335,4.387789640068704,121.57604690565498,-11.654592759116442,-5.987916859287334,-5.989154782388795,1.3964577995051874e-06,0.6977767093429147,0.7264957264957265,6.508450794073803,3.4574389224062605,19.44643803832438,21.827107818431088,0.5555555555555556
